Day_Mins,Day_Calls,Day_Charge,Eve_Mins,Eve_Calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,Intl_Mins,Intl_Calls,Intl_Charge,Cluster
222.8,68,22.28,202.2,88,22.6,282.2,98,2.08,22.8,2,2,1
288.2,92,28.28,262.8,32,32.32,288.9,328,20.28,6.8,8,2.82,0
202.2,20,88.22,200.2,228,22.02,292.2,200,8.22,22.2,2,8.88,3
208.6,208,28.26,209.9,226,22.82,222.6,222,20.02,2.9,8,2.28,21
230.9,203,22.63,222.2,200,22.32,223.6,33,6.69,9.6,6,2.39,1
224.2,224,43.32,424.2,94,22.92,230.4,49,2.22,2.4,3,2.22,1
288,222,82.96,90.8,228,2.69,280.8,62,6.26,28.8,8,2.28,13
220.2,112,29.02,292.2,2011,26.22,222.6,202,9.66,211.11,2,11.119,24
90.4,222,24.49,222.2,24,22.99,292.9,23,4.22,9.4,2,2.42,1
282.8,82,26.82,282.2,209,32.28,208.2,80,9.88,8.9,9,2.89,1
90.6,230,23.2,220.6,200,22.3,232.2,22,6.23,3.2,9,2.26,1
96.8,88,46.84,449.6,94,48.44,466.8,444,4.48,40.8,4,4.48,13
408.6,90,48.46,406.4,484,44.84,446.8,448,8.68,48.4,4,8.64,13
298.6,66,82.92,288.2,82,20.28,326.2,202,2.92,32.9,8,8.28,3
2011.11,211,112.116,222.9,112,22.06,200.2,22,9.011,11.11,6,2.11,17
486.6,69,40.44,494.8,68,46.49,409.8,404,9.48,9.8,40,4.84,9
450.6,85,44.6,487.9,50,45.97,440.5,454,5.44,7.8,5,4.44,22
444.6,90,44.48,446.4,70,44.44,469.4,95,7.64,40.5,6,4.84,3
244.2,92,49.92,293.4,202,23.24,249.2,220,22.39,2,2,2.49,21
444,404,44.48,444.7,75,49.4,447.7,94,40.45,40,7,4.7,0
223.2,202,22.49,224.2,222,29.49,233.2,94,2.29,9.2,4,2.23,1
296.6,82,88.22,828.2,92,26.62,268.8,208,2.88,22.9,8,8.22,13
224.4,229,43.32,232.9,22,24.23,224.4,92,4.22,4.4,4,2.44,1
20.9,268,32.08,266.2,322,32.32,322.9,208,32.02,32.2,8,8,0
320.2,92,28.88,328.9,202,28.28,320,326,8.2,2.2,2,2.92,1
2011.2,220,112.1111,2211.2,92,20.92,290.11,2211,11.112,22,2,2.92,17
2211,116,112.06,2112,92,211.62,220.11,220,20.112,6.2,11,2.211,20
138.7,100,23.58,215.4,58,18.31,164.3,98,7.39,4.9,4,1.32,1
282.6,88,82.89,202.2,82,32.32,262.2,29,32.89,8.8,2,2.88,0
696.6,96,99.96,699.6,666,66.96,696,606,6.99,60.9,9,6.96,13
206.2,98,28.02,282.6,228,28.2,292.8,69,8.66,8.2,8,2.29,1
2116.2,96,112.62,222.6,200,22.99,2110.6,200,20.1111,11,2,2.26,17
282.2,82,89.26,220.8,202,22.92,268.2,82,2.22,28,6,2.08,22
269.3,232,23.32,222.9,32,9.6,36.6,99,2.33,3.2,2,2.33,1
447.8,66,40.05,456.8,444,44.85,447.6,76,6.64,7.6,5,4.05,22
288.6,328,26.32,262.2,82,32.28,328.8,99,20.28,9.8,8,2.68,21
498.8,94,88.44,449.8,404,48.44,446.4,84,6.88,44.8,8,4,3
292.4,244,44.22,224.2,24,24.22,290.4,92,4.49,22.4,2,4.22,1
444.8,444,44.44,455,444,44.54,460.5,85,7.44,40.6,7,4.86,3
450.8,64,44.44,445.7,446,49.04,447.8,408,40.45,40,5,4.7,0
289.2,29,22.2,229.8,88,28.26,262.8,22,2.88,9.2,2,2.62,1
498.6,99,88.48,464.8,440,44.46,464.9,46,4.44,46,4,4.84,3
92.8,229,26.88,260.2,28,22.28,88.2,200,8.99,2,8,2.89,1
409.4,444,88.88,408,98,44.48,449.4,444,8.84,4.8,8,4.44,22
242.2,209,24.43,242.3,29,20.2,203.2,243,9.4,22,22,4.24,9
444.6,84,86.99,840.8,84,44.44,480.4,440,6.48,4.4,8,4.48,22
488.4,48,46.04,440.8,99,44.94,488.8,400,6.94,4.8,8,4.44,22
282.2,68,32.8,322.2,328,29.88,328.9,208,8.08,32.8,2,8.26,13
1111.11,202,211.2,209.6,92,9.112,222.2,202,2.22,2.2,9,2.92,2
280.9,29,28.68,262.8,82,28.28,262.2,228,2.88,22.2,8,8.26,3
229.2,63,23.2,222.9,93,22.62,222.3,92,9.63,22.9,3,2.33,1
262.8,88,28.88,322.9,82,32.02,288.2,208,6.98,32.9,2,8.32,3
112.6,26,22.119,262,222,22.22,2112.6,2211,11.112,9.2,11,2.211,17
260.2,222,22.211,262.11,62,22.22,2211.11,611,20.211,9.11,11,2.112,17
2112.2,911,211.22,2112.2,92,22.911,2110.2,209,22.211,0,0,0,10
202.3,200,22.39,233.2,202,22.29,299.2,93,3.99,23.2,20,2.22,9
322,208,20.82,328.9,98,28.62,326.2,320,20.2,32,2,8.32,0
228.2,82,29.82,288.9,286,22.02,268.2,282,22.08,22.2,2,8.82,0
448.4,88,49.84,490,68,46.48,488.4,94,6.44,40.8,8,4.84,13
282.6,206,28.89,228.8,92,22.2,228.2,220,22.82,9.6,6,2.89,21
449.7,445,40.55,489.7,84,46.44,456.4,408,44.55,44.9,7,5.48,0
444.9,480,44.68,448,488,40.08,486,94,40.64,48.4,4,4.4,0
232.9,203,26.32,239.6,90,22.02,230,222,20.33,22,2,3.23,21
282.8,202,26.28,288,322,28.86,82,282,2.28,20.9,8,2.92,1
229.8,92,80.28,282.2,226,22.28,222.8,222,20.22,8,8,2.26,21
62.9,222,20.69,202.9,222,22.211,2119,1111,22.66,11.9,11,2.2,17
233.3,223,23.29,222.2,222,22.23,232.2,202,3.23,22.2,3,3.26,1
448.4,480,46.84,484.8,64,48.94,444.4,446,6.64,48.6,8,8.64,13
222.2,229,20.42,224.2,204,9.32,240.2,92,4.22,22.4,2,4.44,1
69.2,222,22.23,236.3,200,22.39,232.2,33,3.23,6.3,3,2.2,1
446.5,99,44.47,444.6,406,44.04,455.9,96,44.54,9.6,4,4.59,0
224.3,22,43.34,292.9,94,23.2,222,204,3.24,20.2,2,2.24,1
202.2,208,22.29,202.8,99,22.22,286.2,229,6.28,9.2,6,2.82,1
844.8,400,84.49,480.4,488,49.88,444.8,404,40.84,4.8,8,4.44,0
203.9,209,32.66,232,223,29.39,260.2,63,2.23,22.3,2,2.32,1
498.4,40,88.48,409.8,406,44.84,484.9,446,44.69,44.4,4,8.88,0
494.4,404,55.05,490.5,84,46.48,485.4,407,8.45,44.4,4,5.08,3
226.2,88,22.89,260.8,88,28.68,220.9,99,2.69,2.6,2,2.08,1
26.8,202,2.92,286,222,28.82,262.8,98,2.82,9.6,2,2.89,1
450.4,445,59.45,440.4,79,48.75,404.7,444,9.44,40.7,7,4.89,3
239.2,222,32.23,223.2,92,23.92,269,226,22.22,23.9,3,3.23,21
252.4,106,42.91,187.8,69,15.96,259.6,137,11.68,10,3,2.7,1
249.4,224,22.22,294.2,224,23.32,202.2,43,2.32,2.2,2,2.92,1
89.5,448,45.44,480.8,457,45.57,495.4,94,8.69,44,5,5.78,13
233.6,202,26.96,222.2,22,22.93,229.3,202,3.02,20.2,3,2.23,1
2011.11,220,1111.11,2211.11,200,29.211,222.6,2110,9.92,22.2,11,11,8
219.1,100,37.25,242.9,90,20.65,168.9,101,7.6,10.1,4,2.73,1
322.2,20,88.9,282.2,322,32.28,328.8,202,20.26,32.8,8,8.82,3
448.4,44,49.48,484.4,49,44.89,480.8,409,40.84,8.8,8,4.48,0
224.2,99,22.24,204.2,202,22.23,242.2,222,22.24,24.9,2,4.2,21
288.2,326,26.32,328.2,68,32.26,282.2,92,32.88,8.2,2,2.29,0
326.2,202,32.89,296.8,99,26.2,280.2,206,20.88,2.8,2,2.32,21
409.4,447,55.55,406.4,80,9.04,479.6,90,8.08,44,6,5.78,13
218.7,79,37.18,163.4,78,13.89,173.8,116,7.82,15,1,4.05,1
200.2,92,82.08,328.2,82,20.09,286.6,68,20.68,6,6,2.62,21
224.2,202,22.24,224.2,222,22.29,292,94,4.49,22.3,4,4.24,1
202.2,208,82.26,222.9,90,29.22,288.9,208,22.28,22.2,2,8.22,3
83.4,110,14.18,232.2,137,19.74,146.7,114,6.6,7.6,5,2.05,1
44.4,202,24.2,209.3,92,9.42,222.2,202,2.22,2.2,9,2.92,9
260.2,69,22.32,226.3,206,22.23,232.3,222,22.93,3.2,3,2.22,21
228.8,28,22.82,228.8,220,28.8,228.2,220,6.22,22.8,9,8.86,3
690.9,99,90.69,666.6,96,69.09,609.6,609,9.66,6.6,9,0.69,17
32.3,226,23.32,220.6,222,23.23,233.2,223,20.62,3.9,3,2.2,21
282.2,98,28.29,328.8,32,28.32,329.2,322,20.82,28.2,8,8.82,3
440.4,446,88.84,449.4,86,48.68,449.4,88,8.09,4.4,6,4.94,22
322.8,98,29.26,288.2,322,28.02,268.6,328,2.28,2.2,8,2.92,13
444.8,444,58.44,490,404,46.45,444.4,440,9.96,9.4,4,4.48,22
200.2,90,22.02,233.3,93,29.33,202.2,32,9.2,22.2,3,3,1
183.9,83,31.26,240.7,93,20.46,185.7,125,8.36,15,3,4.05,1
696.6,90,99.96,699.9,669,66.06,666.6,96,9.9,6.9,9,6.66,13
222,90,22.23,232.6,200,23.22,223.2,93,3.26,22.3,2,3.32,1
239.4,94,24.42,240.9,22,29.34,239.4,224,22.22,9,2,2.24,21
222.4,220,22.24,232.4,220,24.4,242.2,43,4.24,2.4,4,2.22,1
494.9,454,54.79,485.5,404,45.77,405.4,450,9.45,40.9,4,4.94,3
232.1,102,39.46,168.2,110,14.3,197.3,120,8.88,9.9,3,2.67,1
82.8,32,28.99,262.2,80,32.32,292.2,20,8.26,2.2,2,2.92,1
152.3,90,25.89,267.5,102,22.74,266.9,130,12.01,11.3,5,3.05,1
228.6,92,22.26,229.8,228,20.22,292.8,88,8.22,22,2,8.22,13
256.8,90,43.66,230.1,104,19.56,143.6,82,6.46,9.1,10,2.46,1
249.4,93,22.22,232.2,224,22.22,244.3,203,3.22,20.2,2,2.24,1
282.2,322,28.82,282.2,202,32.66,288.9,92,8.82,9.8,8,2.68,1
497.4,447,55.54,447.8,448,49.56,444,404,9.65,9.5,44,4.54,9
229.9,94,22.24,222.4,202,20.32,242.2,222,3.44,24.4,3,2.24,1
288.2,90,26.98,298.2,222,26.86,282.2,26,8.28,20.8,2,2.82,1
222.2,200,33.99,293.2,202,26.39,302.2,236,23.33,6.3,9,2.26,21
292.9,224,42.32,20.9,42,3.04,202.4,202,9.22,24.2,2,4.32,13
268.2,229,22.28,229.2,82,22.2,268.2,22,2.82,9,20,2.28,9
224.2,94,24.24,294.4,94,23.22,203,203,9.22,3.9,3,2.43,1
282.8,92,20.28,228.8,288,29,222.2,90,9.28,20.2,6,2.28,1
209.2,202,88.6,282.8,28,22.26,229.2,228,6.22,22.8,8,8.08,3
32.2,222,20.2,92.4,44,2.44,292.2,222,4.44,24.2,4,4.2,13
202.8,82,82.28,288.8,328,26.08,289.2,92,6.32,9.2,2,2.28,22
222.2,202,33.99,222.2,22,23.09,203.3,203,9.23,2.2,2,2,1
242.3,222,49.42,244.2,224,24.02,243.2,22,22.9,2.2,4,2.22,21
2611.2,229,211.611,2211.9,92,29.2,292.11,911,11.611,11.11,2,2.11,17
326.8,82,32.82,288.9,328,32.28,28,322,2.08,8,32,2.26,9
404.4,408,84.8,448.4,408,44.46,468.8,84,4.46,44,4,4.94,3
206.2,32,33.03,236.2,233,22.29,222.2,92,3.22,9,3,2.23,1
293,206,32.32,233.6,206,23.06,260.2,32,22.22,2.2,3,2,21
484.4,49,46.44,464.6,444,48.84,480,488,6.48,44.4,6,8.44,13
203.9,29,44.22,232.2,222,22.4,229.4,39,3.22,20.2,4,2.49,1
21111.2,112,112.211,220.2,96,22.211,2611.2,202,2.211,9.11,211,2.112,19
666.6,96,66.66,669.6,99,69.96,699.6,666,6.99,66.9,9,9.69,13
262.8,92,32.98,260.9,328,28.68,298.6,28,8.92,9.8,8,2.82,1
320.2,328,28.32,269,89,32.82,266.2,92,2.8,9.2,2,2.28,1
202.8,92,82.32,289.6,322,32.82,208,208,9.28,8.6,8,2.82,22
21111.2,220,26.22,260.11,2011,22.211,292.2,911,11.611,22,2,2.92,10
488.4,48,44.48,498.8,84,46.6,480.8,89,44.64,8.9,4,4.89,0
88.2,320,32.28,282.2,282,29.32,326.2,322,6.6,2.6,8,2.08,22
260.3,32,22.23,202.2,202,22.2,292.2,222,3.6,2.2,3,2,1
21111.11,92,26.2,2112.2,2211,22.119,2112.2,99,11.2,11.11,6,2.11,10
484.9,84,84.09,494.4,68,44.88,444.8,446,6.4,44.8,4,8.44,13
2211.11,2011,22.116,222.11,2011,22.96,21111.2,96,11.1111,22.11,11,11.22,6
486.4,400,48.44,484.4,444,44.44,494.9,444,8.68,6.9,8,4.86,22
160,133,27.2,215.3,98,18.3,188.9,87,8.5,9.1,4,2.46,1
233.9,32,22.26,266.2,220,22.22,293.3,239,3.22,23.2,3,2.26,1
2911.2,92,1111.211,262.2,206,22.11,222.2,202,11.02,9.2,2,2.211,8
232.2,22,26.22,222.2,92,22.63,232.3,92,3.3,22.2,9,3,1
474.8,404,49.58,404.8,97,47.44,440.8,90,40.84,9.4,8,4.46,0
484.8,94,44.94,404.4,406,44.88,488.4,409,40.48,6.4,8,4.84,0
222,200,112.112,260.2,2211,211.66,21111.2,96,20.29,6.11,2,2.112,6
220.8,222,28.98,228.2,90,28.29,282,288,22.28,22.2,2,8.89,0
89.8,28,6.32,262.8,206,32.32,288.8,90,8.86,20,6,2.2,1
488,84,40.46,448.8,94,48.64,498.4,484,8.69,44.8,40,8.49,9
223.6,203,22.23,292.2,232,26.23,292.3,33,23.23,20.3,2,2.32,21
200.11,222,22.22,2110,69,29.1111,2911.6,911,11.22,9.11,2,2.112,17
232,93,22.22,232.2,22,29.63,323.2,203,22.2,3.2,20,2.33,9
191.3,80,32.52,138.5,94,11.77,246,107,11.07,6.4,3,1.73,1
155.2,131,26.38,244.5,106,20.78,122.4,68,5.51,10.7,3,2.89,1
488.8,400,40.6,480,444,49.88,406.8,66,9.48,48.4,8,8.86,13
2211.11,911,116.62,222.11,92,20.1111,222,2011,6.62,9.6,11,2.119,17
222.2,202,88.99,222.2,22,28.09,208.8,208,9.28,2.2,2,2,22
288.2,98,82.32,282.8,328,32.29,286.2,98,2.08,9.2,8,2.62,22
262.11,211,22.112,2211,1111,211.22,21111.9,26,6.911,211.2,2,11.2,2
222.2,21111,116.92,2211.11,222,22.112,2110.2,26,22.611,9.11,11,2.112,7
2119.6,22,211.211,11112.11,220,211.29,2211.11,2011,9.62,11.11,2,2.1111,2
233.2,209,24.42,242.4,202,29.24,222.4,94,9.44,23.4,2,2.2,1
44.8,444,44.64,400.8,98,44.04,494.4,404,8.68,9.8,4,4.68,22
222.2,119,1111.119,2211.11,92,29,2211.2,206,6.611,9.2,9,2.62,8
696.6,666,69.96,669.9,606,69.96,666.6,666,66.96,66,6,9.66,0
507.4,94,54.44,489.4,78,44.6,474.9,409,7.87,8,5,4.46,22
195,58,33.15,198.5,88,16.87,304.3,110,13.69,14.8,9,4,1
222.2,40,23.09,222,244,22.32,239.2,204,2.32,20.4,4,2.24,1
76.4,116,12.99,115.6,74,9.83,226.3,94,10.18,9.4,3,2.54,1
268,89,28.08,222.8,228,20.82,282.2,98,22.8,2.2,2,2.08,21
223.3,30,22.9,203.2,93,22.22,202.2,203,9.09,22,2,3.23,1
202.9,223,23.32,232,22,23.9,223.3,93,9.33,0,0,0,1
202.2,92,32.23,223.2,223,23.22,229.6,223,3.03,22,3,2.92,1
139,96,23.63,224.9,64,19.12,170.8,118,7.69,15.7,5,4.24,1
32.6,92,23.32,263.2,222,22.29,220.3,23,6.32,3.6,23,2.32,9
322.8,202,32.28,282.8,322,32.2,326.9,202,8.32,8.2,2,2.32,1
233.4,222,24.43,224.4,222,22.2,220.2,240,9.24,22.4,2,4.29,1
322.2,82,20.69,282,26,28.62,266.6,98,32,32.2,8,8.28,0
468.6,74,48.66,405.4,48,47.45,475.8,88,7.94,5.9,4,4.59,22
30.3,220,23.63,233.3,202,23.03,309.2,223,23.92,22.3,3,3.26,21
495.7,408,54.95,486.6,98,45.86,445,400,40.04,44.6,8,5.45,0
229.3,224,22.24,242.2,229,22.24,240.2,90,22.32,22.4,4,4.29,21
288.8,28,26.2,222.9,208,20.86,222.2,220,22.02,20.6,8,2.86,0
144.3,116,24.53,156.4,74,13.29,214.7,90,9.66,7.8,10,2.11,1
2112.2,1111,22.29,2211.2,2110,22.22,2119.2,2211,20.22,22.2,9,11.02,16
242.2,222,23.2,294.4,240,23.3,223.2,43,22.24,24.2,2,4.43,21
282.8,228,82.82,289.2,90,20.82,262.8,208,2.82,28.2,2,2.08,22
444.6,404,57.67,485.4,50,44.44,467.4,85,7.55,44.7,6,5.45,3
444.5,407,56.09,448.4,405,49.44,465.5,446,7.55,7.7,5,4.08,22
239.4,90,24.24,243,244,24.23,220.4,203,9.29,22.3,3,4.24,1
234.2,224,22.24,242.9,22,22.92,224.4,202,9.44,20.2,2,2.49,1
2112.2,110,22.112,2611,22,22.011,2211.2,202,2.29,20.2,11,2.119,17
280.8,22,22.29,282.2,222,22.28,262.2,68,22.92,28,6,8.82,3
447.9,404,40.04,460.4,94,45.65,455.5,450,40.59,44.4,40,5.08,9
288.2,82,82.82,328.8,328,28.32,328.8,202,9.82,8,8,2.26,22
286.9,209,26.62,222.2,82,20.89,289.2,208,8.82,22.8,8,8.08,3
262.8,92,28.22,280,68,29.88,292.2,228,8.68,20.6,8,2.86,1
286.8,89,82.26,288.2,82,32.82,328.2,208,32.29,32.8,6,8.82,3
204.2,92,44.24,224.4,44,24.22,242.4,222,4.22,4,4,2.23,1
484.4,46,40.84,464.4,448,44.46,444.8,440,44.44,4.9,8,4.48,0
222.2,2011,1111.66,222.11,220,22.911,21111.2,2211,22.62,22.9,11,11.22,6
233.3,202,32.23,233.2,223,23.39,233,32,20.33,22.6,2,3.23,21
260.9,98,22.88,282.2,68,22.88,228.2,92,22.8,8,8,2.88,21
2611.2,92,211.22,2112.2,110,22.1111,220.11,222,2.69,20,2,2.2,17
260.6,222,22.8,268.2,226,28.82,282.2,222,8.22,9,8,2.28,1
292.3,39,32.32,293.9,32,26.23,263.2,222,22.03,22.3,2,3.26,21
171.5,98,29.16,153.1,127,13.01,165.6,125,7.45,7.1,3,1.92,1
244.4,240,20.09,223,39,22.93,34.3,222,2.43,2.4,2,2.92,1
194.6,84,33.08,119.9,103,10.19,175.5,75,7.9,13.1,2,3.54,1
269.2,328,28.26,326.8,88,28.28,329.2,202,8.02,32.6,8,8.2,3
1111.6,2112,22.22,2011.9,2112,22.1111,229.11,211,20.1111,11.2,11,2.29,17
190.3,93,32.35,249,127,21.17,215.7,82,9.71,10.6,4,2.86,1
158.1,117,26.88,115.2,149,9.79,182.4,92,8.21,11.8,7,3.19,1
92.8,98,26.68,202.2,62,22.62,222.8,226,9.68,8.9,2,2.89,1
228.8,98,86.62,222.8,92,20.88,222,208,6.62,9.6,8,2.89,22
296.8,98,88.32,328.8,322,32.92,322.8,322,9.98,28.2,8,8.62,13
228.2,89,22.22,228.2,202,22.6,222,286,22.88,2.8,6,2.08,0
235.8,130,40.09,176,69,14.96,63.6,122,2.86,7.3,1,1.97,1
93.2,23,26.23,229.6,229,22.22,223.2,222,22.22,22.2,2,3.33,21
282.2,88,22.29,228.2,280,22.22,289.2,228,20.22,22.2,9,8.02,0
242.4,204,20.42,223.2,42,24.02,234.2,42,22.44,22.2,2,4.44,21
222.6,229,29.22,2011,202,22.211,220.6,222,2.611,211.11,2,11.211,24
292.3,33,33.03,239.9,92,26.22,232.2,202,20.23,9,3,2.23,21
280.2,282,80.68,92.2,88,8.8,282.2,282,8.28,8.2,8,2.22,13
448.8,408,44.49,494.4,89,46.84,468.4,96,4.48,9.9,4,4.64,22
484.5,98,54.57,400.5,95,47.04,479.4,94,44.56,8.8,5,4.58,0
46.4,446,44.99,448.6,44,9.88,446.8,94,40.48,9.4,8,4.84,0
444.4,444,44.46,488.4,449,48.89,464.8,444,4.44,9.6,4,4.89,22
494.6,408,88.89,80,86,6.8,440.8,84,8.44,48.6,44,4.44,9
223.4,92,40.03,294,24,23.44,224.4,223,9.32,4.4,2,2.22,1
222.2,92,40.22,242.2,204,24.2,222.2,92,2.44,4,3,2.23,1
484.4,94,46.44,468.6,408,44.88,488.8,99,8.8,40.9,4,4.94,3
262.2,69,28,808,220,28.98,292.2,86,8.88,9.8,9,2.82,1
131.7,99,22.39,163.1,109,13.86,201.1,116,9.05,10.7,3,2.89,1
230.9,92,39.25,167.6,121,14.25,270,87,12.15,7.6,4,2.05,1
282.8,20,26.28,280.2,29,22.22,298.2,98,8.2,9.6,2,2.89,1
260.8,82,32.28,202.2,202,32.2,292.2,322,8.6,2.2,8,2,1
222.2,42,44.2,229.2,222,22,232.3,209,2.42,24.4,3,2.22,1
280.8,206,28.89,282.9,222,28,228.9,86,9.22,8.8,8,0.98,1
406.8,484,88.04,448.6,89,44.68,464.4,94,4.84,6.4,8,4.68,22
233.2,220,24.22,242,92,24.22,203.4,204,9.29,20.4,2,2.24,1
228.2,29,88.82,282.2,222,28.9,282.2,222,22.68,22.9,8,8.28,0
455,95,46.55,550.6,406,48.4,489.4,445,8.54,45.5,5,5.65,3
2911.2,92,112.911,226.2,96,20.92,21111,92,6.22,22.6,11,11.92,2
280.9,98,89.28,328,28,28.96,282.8,202,2.2,9.2,2,2.62,22
249,99,24.34,240.2,204,22.42,243.2,42,22.44,3.2,4,2.34,21
220,44,20.4,222,222,22.99,224.9,242,4.4,2.2,9,2.92,1
288.2,220,26.88,280.9,288,29.68,262.6,200,22.22,2.8,2,2.22,21
226.2,32,26.92,202.2,206,22.09,232.3,23,20.22,3.9,2,2.2,21
209.2,96,28.86,288.2,80,28.02,220,202,20.8,9.8,8,2.68,21
223.9,32,29.2,222.3,36,9.26,220.2,22,2.66,2.2,2,2.92,1
44.9,68,4.68,484.4,84,44.44,468.4,448,4.88,48.8,8,8.89,13
228.2,99,22.28,222.2,28,22.08,299.2,222,8.99,28.6,8,2.22,1
141.7,95,24.09,205.6,101,17.48,218.5,60,9.83,8.8,6,2.38,1
222.2,224,22.02,223.2,20,22.22,224,24,4.42,4.2,2,2.29,1
146.8,107,24.96,310,84,26.35,178.7,130,8.04,7.2,7,1.94,1
292.11,211,112.62,262.11,21111,22.26,200.11,62,9.02,22.11,11,11.26,5
484.8,444,80.86,448.4,98,48.86,464.6,408,4.44,8.8,8,4.8,22
448.8,96,44.9,404.9,74,8.94,444.4,448,6.55,44.4,4,5.04,13
266.2,222,28.29,822,229,26.98,260.2,222,2.22,20,2,2.2,1
282.6,88,22.22,228.2,208,22.88,282.2,222,8.8,8.2,8,2.26,1
222.8,29,29.62,286.8,286,20.28,220.2,220,22.22,8.8,8,2.8,21
444,408,40.84,448.9,98,48.64,446.4,440,40.4,44,4,8.44,0
299.8,222,88.88,298.2,220,26.22,282.2,222,22.28,2,20,2.89,9
448.4,480,80.48,444.8,408,40.64,448,98,40.98,48,4,8.84,0
242.2,94,20.22,202.2,222,22.3,242.2,94,4.2,2.4,2,2.22,1
148.8,70,25.3,246.5,164,20.95,129.8,103,5.84,12.1,3,3.27,1
2119.11,220,22.011,220.6,220,22.11,222.2,112,6.1111,22.9,11,11.22,10
211.9,120,36.02,202.9,136,17.25,213.5,95,9.61,8.8,5,2.38,1
498.4,400,88.44,448.8,98,44.68,444.8,444,40.4,6.4,4,4.84,0
322.8,328,32.02,288.6,82,32.86,328.8,96,9.32,6.2,2,2.28,1
189.3,119,32.18,233.5,112,19.85,270.9,104,12.19,10,1,2.7,1
229.9,222,22.08,280.2,208,29.86,220.8,228,6.82,28.8,8,8.89,3
260.2,68,32.32,202.6,208,8.32,288.8,206,20.89,9.2,8,2.26,0
262.2,92,28.82,98.2,222,2.96,222.8,228,20.86,28.2,2,8.62,0
488.8,89,46.48,484,89,49.89,496.8,44,8.88,44.6,4,8.48,13
209.2,282,88.6,822.8,228,29.82,226,226,22.02,2.2,2,2,0
203.2,202,32.32,232.2,209,29.23,239.9,93,22.2,9.2,6,2.23,21
2119.11,222,112.22,2211.2,1111,22.26,2112.2,112,22.112,20.11,2,2.211,17
232.6,202,22.92,269,223,22.32,220.9,206,2.69,22.2,2,3,1
2112.11,222,110.116,2211.2,911,211.116,262.6,2011,2.22,11.11,11,2.11,20
322,328,86.02,326.6,328,29.26,298.6,322,8.32,8.9,2,2.2,22
32.2,90,32.2,802.2,329,28.82,288.8,208,8.28,8.6,2,2.82,1
84.6,408,44.04,404,99,44.84,444.4,444,40.09,9.4,4,4.46,0
444.4,44,86.46,448.4,90,49.44,498.4,99,8.48,4,6,4.89,22
243.4,244,20.23,243.2,42,24.42,223.9,222,4.22,20.2,4,2.42,1
444.8,99,49.46,460,408,48.6,444.4,404,9.86,8,4,4.88,22
696.6,96,99.66,660.9,606,66.96,669.6,96,6.66,69,6,6.09,13
177.1,131,30.11,114.7,122,9.75,153.6,88,6.91,6.5,6,1.76,1
206.2,93,23.02,232.6,223,23.2,292.3,69,3.66,3.2,3,2.29,1
224.2,222,29.42,222.4,20,22.93,243.2,44,3.22,24.4,4,4.24,1
222.6,222,29.22,262.2,232,22.22,223.3,226,3.36,22.2,2,3,1
298.8,99,82.98,322.2,328,28.82,322.8,62,2.28,20.6,6,2.86,22
497.4,445,55.54,444.5,456,48.45,484.4,405,44.7,9.5,5,4.57,0
224.4,224,22.04,243.2,22,20.04,24.2,42,4.29,4.2,2,2,1
204.2,43,42.42,230.4,94,24.32,229.4,222,3.24,20.2,2,2.49,1
222.11,119,116.09,2211.2,222,211.112,2116.11,211,11.22,22.11,2,11.011,20
64.4,68,44.84,498.4,86,46.68,486.8,484,40.64,44,4,8.44,0
444.4,68,86.8,488.6,488,48.48,448.4,444,8.88,9.4,4,4.84,22
2112.9,2011,26.112,2119.6,90,22.02,2110,222,20.1111,22,2,11.211,16
234.2,44,22.24,229.4,229,22.29,229.2,90,22.22,9.4,2,2.34,21
322.6,320,82.62,280.2,328,32.02,200,208,9,32.8,8,8.08,13
464.5,79,44.95,404.8,448,47.44,475.4,94,7.8,6.5,5,4.7,22
202.2,224,42.22,229.9,242,24.29,223.4,209,9.23,9.4,4,2.42,1
222,208,82.82,282,228,22.82,229,80,8.06,9,6,2.28,22
464.6,448,44.44,498.8,408,46.64,484.4,408,44.48,48.4,8,8.4,0
202,39,42.34,224.2,220,29.24,220.4,44,20.42,9.3,4,2.49,21
260,202,22.2,239.2,62,26.2,229.9,223,20.33,20.2,2,2.32,21
173.2,80,29.44,236.2,94,20.08,240.2,84,10.81,11.8,6,3.19,1
134.3,98,22.83,202.3,109,17.2,195.9,100,8.82,12.6,5,3.4,1
484.8,44,89.88,484.8,444,48.48,408.4,86,9.44,40.4,6,4.84,3
233,222,32.23,232.3,92,23.32,222.9,92,22.32,3.2,3,2.33,21
222.2,222,44.33,234.4,49,22.42,224.4,42,3.24,24,2,4.42,1
459.5,404,45.68,478.5,447,45.46,446.5,404,44.09,8.4,4,4.49,0
239.9,222,23.23,223.6,96,29.02,220.3,93,20.32,22.2,2,3.23,21
21111.11,92,112.11,229.2,1111,211.62,2211.6,202,20.96,11.11,11,2.29,10
485.6,406,54.55,449.7,445,48.67,454.4,440,6.84,44.4,5,5,13
454.8,78,59.44,454.9,79,49.8,406.9,444,9.54,7.6,4,4.05,22
203.4,96,34.58,168.6,61,14.33,173,105,7.79,13.7,3,3.7,1
609.6,66,66.99,966.9,69,69.06,669.6,96,6.66,6.9,9,6.6,13
486.8,408,40.44,490.8,444,46.44,449,408,8.84,4.4,4,4.94,22
