VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,Churn
0,484.0,64,46.48,448.8,448,49.49,468.8,86,44.94,8.8,8,0.98,False
0,292.8,99,88.08,328.6,288,20.82,329.8,99,20.88,20.2,2,2.28,False
0,469.6,99,48.88,464.4,84,44.48,406.8,48,9.48,9.8,4,4.84,False
0,448.4,404,49.48,444.0,84,48.84,64.4,94,4.89,48.4,6,8.4,False
0,280.0,113,47.6,202.2,90,17.19,156.8,103,7.06,10.4,4,2.81,True
22,223.4,224,22.93,244.3,93,22.24,224.3,40,9.32,2.4,2,2.23,False
26,236.3,62,20.26,263.2,92,22.39,232.2,92,3.23,22.2,3,3.02,False
0,460.5,444,47.49,440.5,405,40.44,455.5,444,40.54,44.5,4,5.05,False
0,114.4,104,19.45,78.3,101,6.66,232.7,78,10.47,0.0,0,0.0,False
0,409.8,440,48.67,450.5,86,49.59,455.8,405,44.54,44.9,6,5.44,False
47,45.9,449,4.4,406.5,96,47.55,448.4,64,40.46,6.5,7,4.76,False
39,92.3,39,26.22,229.2,92,23.62,292.2,63,3.33,22.2,3,3.03,False
0,444.0,445,56.04,446.6,448,49.46,495.6,444,8.74,8.9,7,4.4,False
0,40.8,94,44.04,448.6,404,48.88,480.8,448,40.89,9.8,4,4.84,False
88,464.8,48,44.84,448.0,88,48.44,488.9,46,6.98,48.4,4,8.4,False
0,454.4,408,44.49,476.4,84,44.98,89.7,84,4.04,4.5,4,4.46,False
22,244.9,222,23.4,232.4,202,24.4,222.3,204,4.22,24.2,4,4.42,False
0,292.2,92,88.08,286.2,98,28.82,328.8,90,20.08,20.8,8,2.92,False
0,666.9,99,99.66,666.9,609,69.96,666.6,669,60.96,9.6,9,6.66,False
0,248.7,118,42.28,172.3,73,14.65,191.9,87,8.64,11.3,2,3.05,True
49,448.6,444,86.84,448.9,84,44.98,404.4,400,9.84,8.9,8,4.4,False
0,266.2,208,28.82,288.2,88,28.28,282.2,222,22.98,28.8,8,8.28,False
0,262.6,96,28.29,226.0,89,22.96,280.9,228,22.29,28.2,6,8.62,False
0,224.0,242,29.22,290.2,204,23.24,290.0,33,24.04,20.2,2,2.42,False
0,229.2,28,82.26,262.0,68,22.2,262.2,229,2.26,20.0,8,2.2,False
0,484.4,46,89.84,488.8,408,48.08,444.6,404,9.66,40.8,4,4.84,False
0,326.8,322,32.82,328.2,98,28.89,286.0,92,20.62,32.8,8,8.32,False
89,222.6,82,29.99,289.2,60,28.88,286.2,228,20.62,22.8,20,8.08,False
0,222.6,223,22.33,233.3,66,22.0,233.2,223,22.39,2.2,9,2.0,False
0,206.11,911,1111.02,292.11,112,22.119,211.2,222,2.92,20.6,2,2.116,False
32,292.8,86,82.69,88.2,90,2.82,329.2,320,20.82,20.8,8,2.82,False
0,92.2,33,26.32,233.6,33,23.23,262.6,203,22.22,22.2,3,3.33,False
0,448.4,80,44.84,88.4,94,4.49,488.4,488,40.49,8.8,4,4.88,False
82,220.2,209,82.28,288.8,99,28.28,208.2,82,9.28,2.2,2,2.22,True
0,455.8,404,59.75,466.5,94,44.65,444.7,404,9.57,7.6,5,4.05,False
0,282.2,60,82.2,262.0,28,32.32,289.8,320,20.28,32.8,6,8.82,True
0,292.3,202,33.22,220.9,99,22.33,223.2,93,20.23,23.9,2,3.23,False
24,244.9,222,24.2,222.4,202,20.24,202.4,22,9.42,22.4,4,4.22,False
0,288.2,28,32.28,298.8,82,26.6,280.8,89,32.62,8.9,2,2.89,False
82,229.2,20,22.2,209.8,89,22.82,280.6,28,8.28,9.9,2,2.62,False
0,208.0,280,32.88,282.6,90,32.89,288.0,98,32.62,32.9,8,2.02,False
29,242.2,202,22.42,202.2,23,22.29,242.2,224,4.22,9.0,3,2.24,False
0,222.2,204,44.33,222.4,220,22.94,244.2,224,22.32,22.9,4,4.22,False
0,149.0,73,25.33,131.0,81,11.14,238.6,69,10.74,8.6,3,2.32,True
0,292.0,32,33.29,269.3,203,22.39,233.9,203,2.23,20.3,2,2.92,False
116,2112.2,220,119.119,2211.2,1111,29.211,202.2,119,9.011,22.2,2,11.22,False
0,478.0,404,47.46,466.4,444,44.64,444.4,448,40.08,45.4,4,5.54,True
0,220.2,206,112.112,222.11,2211,211.22,206.2,202,9.22,22.2,9,11.1111,False
44,97.8,98,46.65,407.4,67,47.64,444.5,446,9.65,5.9,4,4.59,False
0,224.0,204,22.34,292.4,94,24.02,249.4,220,20.29,22.0,2,2.92,True
0,223.2,223,29.32,230.2,32,22.32,239.3,22,23.02,9.3,9,2.63,False
44,244.2,222,24.04,220.2,92,22.43,94.0,94,2.22,22.9,2,4.22,False
48,460.0,98,44.4,409.8,440,44.84,84.8,404,8.4,8.4,8,4.88,False
0,229.2,222,40.23,224.2,240,22.49,224.3,92,20.29,9.9,3,2.32,False
42,244.9,94,24.23,292.0,209,23.42,293.4,44,4.44,20.0,2,2.2,False
0,226.11,2112,116.116,2112.11,206,211.96,21111.2,2011,6.22,11.11,2,2.22,False
0,470.4,98,48.95,455.4,404,45.49,448.6,76,40.49,45.0,4,4.05,False
0,239.9,32,20.23,222.3,206,22.36,209.3,93,9.23,9.3,2,2.63,False
31,121.0,105,20.57,218.9,98,18.61,226.7,110,10.2,12.0,1,3.24,False
12,188.0,105,31.96,151.3,107,12.86,201.9,132,9.09,10.5,3,2.84,False
0,232.2,99,22.39,263.2,209,23.36,202.2,226,9.03,20.2,3,2.39,False
0,226.2,220,22.119,2112.0,911,211.22,2112.6,206,2.09,22.2,2,11.22,True
0,202.0,90,33.29,232.9,33,29.3,222.2,203,2.26,9.2,3,2.26,False
0,495.0,444,50.45,445.6,404,49.04,449.4,409,40.54,44.9,4,5.48,True
0,282.0,222,26.28,829.8,88,28.08,288.0,222,22.96,8.6,2,2.82,False
0,222.3,24,43.24,242.2,94,22.49,220.4,44,20.42,24.9,2,4.24,False
0,488.6,404,46.96,444.4,44,44.98,449.8,404,8.04,40.4,8,4.48,False
0,226.2,36,29.23,229.2,222,29.32,202.2,209,9.29,20.2,3,2.23,False
0,455.5,94,46.4,454.7,448,44.59,484.4,99,8.4,8.5,6,4.5,False
0,260.9,88,22.88,268.8,208,22.82,228.8,92,8.02,28.8,8,8.89,False
0,229.3,24,49.04,204.2,204,22.24,233.2,92,2.24,20.4,2,2.92,False
0,408.8,404,88.8,448.4,84,48.46,448.4,86,4.88,44.4,6,8.88,False
22,292.2,223,33.32,239.2,93,22.03,232.2,233,6.06,22.6,3,3.92,False
0,454.0,449,44.67,94.4,96,7.75,444.4,87,6.4,45.8,5,5.75,False
0,233.0,33,32.23,222.9,93,29.22,222.2,203,9.36,22.2,3,3.03,False
44,224.0,22,22.34,292.4,242,23.44,222.4,244,20.9,22.2,4,4.44,False
0,292.2,322,82.82,268.8,288,32.82,209.8,99,2.92,20.8,8,2.28,False
0,292.2,43,42.32,234.3,223,22.44,249.4,42,3.29,9.2,3,2.42,False
0,226.0,28,86.22,288.2,222,26.0,222.2,98,6.62,8.6,2,0.92,False
0,229.2,44,40.23,222.9,33,24.94,244.2,224,4.22,22.2,2,4.44,False
84,448.4,49,44.48,444.8,408,48.44,484.4,89,40.46,44.9,8,8.48,False
0,222.2,93,22.09,203.6,202,22.23,223.3,60,9.33,3.3,6,2.33,False
0,202.9,97,34.49,153.8,104,13.07,113.5,92,5.11,9.0,3,2.43,False
15,159.3,110,27.08,170.6,120,14.5,141.2,82,6.35,11.9,5,3.21,False
54,446.8,78,56.86,404.4,444,8.69,474.0,85,7.85,8.6,4,4.54,False
0,498.4,89,49.98,444.8,44,48.46,448.4,46,8.04,44.0,40,4.94,False
0,222.3,33,20.66,233.0,222,22.32,293.2,220,3.32,20.2,2,2.39,False
0,224.2,240,23.42,242.4,32,24.92,222.2,223,3.32,24.3,4,4.32,False
0,292.11,2112,112.112,262.11,2211,22.211,2112.11,222,11.2,20.0,11,2.2,False
0,445.4,95,44.74,409.4,98,47.77,444.0,96,9.65,40.9,4,4.94,False
0,160.4,108,27.27,218.1,88,18.54,192.9,115,8.68,12.5,4,3.38,False
0,260.2,69,22.112,226.11,206,22.211,2112.11,222,22.911,11.2,11,2.22,False
0,222.8,92,22.28,208.8,202,22.22,228.9,220,20.8,2.8,2,2.08,False
0,289.8,328,32.32,320.8,98,20.32,320.8,26,9.26,32.2,8,8.08,False
0,242.3,202,42.44,293.0,222,23.33,223.4,222,20.29,2.4,2,2.22,False
22,181.8,110,30.91,228.1,123,19.39,262.7,141,11.82,9.2,4,2.48,False
44,444.8,404,49.98,406.8,444,44.88,494.4,444,8.48,4.4,4,4.48,False
0,2112.11,229,110.116,2110.2,222,22.22,2116.11,2211,11.119,11.11,2,2.11,False
0,242.4,220,24.44,294.2,209,23.42,292.2,242,24.22,24.4,4,4.49,False
0,429.4,24,43.02,204.4,220,22.22,232.2,202,22.02,20.3,3,2.43,True
0,221.1,133,37.59,160.2,140,13.62,161.8,84,7.28,8.4,3,2.27,False
0,222.2,203,29.2,223.3,222,20.2,223.2,92,3.02,23.0,3,3.32,False
0,262.6,98,32.62,206.2,209,32.88,322.6,66,6.82,8.2,2,2.32,False
0,448.8,489,44.84,469.8,98,44.98,488.8,440,40.64,8.9,8,4.4,False
0,204.3,32,42.32,232.2,222,24.22,224.9,92,2.92,4.2,4,2.22,False
45,497.4,75,55.56,495.7,445,45.45,444.7,75,9.55,45.4,4,5.56,False
0,262.8,92,28.22,280.0,68,29.88,292.2,228,8.68,20.6,8,2.86,True
0,135.7,107,23.07,208.4,103,17.71,209.0,95,9.4,8.8,3,2.38,True
32,322.2,92,32.62,328.8,326,29.32,266.2,208,2.8,2.2,8,2.92,False
0,2112.2,222,211.112,222.2,2112,211.06,96.2,112,2.112,11.11,11,2.211,False
0,228.8,220,22.86,280.2,222,29.62,222.8,92,9.62,2.8,2,2.22,True
28,298.2,86,88.68,222.0,86,28.08,280.8,92,8.22,6.8,6,2.82,False
20,220.0,226,88.2,282.2,89,29.28,268.8,92,2.6,8.9,2,2.89,False
0,233.2,32,24.42,229.4,44,24.22,222.2,242,20.92,3.4,2,2.42,True
0,299.8,202,88.92,202.8,220,22.62,88.9,228,8.28,8.2,2,2.29,False
0,468.8,96,48.49,490.0,444,46.48,444.0,446,6.48,40.9,8,4.94,False
112,60.0,202,20.2,202.2,110,11.69,262.11,206,22.211,22.2,11,11.0,False
29,222.2,116,116.11,1122.11,209,26.22,2110.2,220,22.62,22.11,2,11.116,False
20,294.9,22,44.42,222.0,44,24.29,290.2,23,4.44,22.4,9,4.43,False
0,268.2,88,28.68,280.6,282,22.8,292.9,82,28.22,9.2,8,2.62,True
0,494.0,89,54.64,459.5,88,44.86,487.4,404,8.45,5.5,4,4.49,False
0,2112.11,2011,22.26,222.11,202,211.09,2112.11,62,2.2,9.11,2,2.112,False
0,93.4,92,23.23,222.3,204,22.22,220.2,224,9.24,20.9,4,2.92,True
0,445.6,406,44.75,98.5,406,8.56,450.8,85,40.59,40.9,5,4.94,False
0,326.2,88,32.89,286.2,202,32.28,269.0,282,2.62,8.8,2,2.08,False
0,191.4,124,32.54,200.7,116,17.06,230.1,76,10.35,8.2,3,2.21,False
0,292.2,222,42.49,222.2,44,20.42,204.4,43,9.23,9.2,4,2.23,False
0,465.4,407,48.44,496.0,446,46.66,549.4,440,45.74,9.6,7,4.59,False
0,282.2,322,82.92,268.2,328,28.89,296.0,92,8.82,9.2,8,2.26,False
0,222.0,229,22.09,21111.11,206,20.26,92.2,96,2.211,11.11,11,2.22,False
0,2211.11,220,22.116,2110.2,222,29.62,222.11,92,9.62,2.11,2,2.22,True
48,486.4,89,46.84,404.4,444,9.4,464.4,98,4.88,44.4,8,8.94,True
0,440.7,446,55.84,449.4,86,48.65,479.7,85,8.09,7.4,6,4.94,False
0,222.3,90,22.24,223.2,20,22.22,239.2,94,2.32,20.4,3,2.42,False
33,202.2,32,32.22,203.9,92,22.3,236.3,30,22.39,3.3,2,2.22,False
116,2211.2,2112,110.1111,2211.6,202,211.211,226.11,112,11.22,11.0,2,2.26,False
0,222.8,89,20.88,222.8,202,22.96,262.2,92,22.26,20.2,2,2.89,False
0,488.8,408,89.48,444.6,484,48.84,446.9,406,6.64,44.8,8,8.46,False
0,209.2,222,33.33,203.0,93,22.23,229.2,222,3.32,2.3,3,2.22,False
0,288.8,99,26.2,292.6,202,26.8,298.8,86,8.98,6.8,2,2.2,False
0,454.8,445,45.98,485.6,404,45.64,454.8,75,6.85,40.5,4,4.84,False
80,288.8,26,82.28,229.2,98,29.82,222.2,222,6.28,2.2,8,2.08,False
0,293.2,226,30.22,232.2,222,29.23,202.2,223,9.2,22.3,2,3.22,True
56,96.8,445,46.46,470.6,405,44.5,466.0,85,7.47,45.4,4,5.64,False
0,460.0,445,47.4,475.4,96,44.94,484.8,99,8.54,9.9,5,4.67,False
211,222.11,1111,211.211,222.2,911,22.1111,2011.11,220,9.26,22.0,11,11.211,False
0,222.3,202,32.29,236.0,222,22.32,229.2,222,22.22,22.2,2,3.22,True
0,288.2,86,26.08,298.8,82,26.82,262.2,88,2.2,20.2,8,2.82,False
88,292.8,282,88.82,222.2,99,22.99,222.2,90,9.82,20.2,2,2.28,True
0,444.8,404,44.48,484.8,444,44.4,446.9,404,8.44,8.4,4,4.44,False
0,266.11,222,211.116,2211.11,222,22.2,220.2,2110,9.211,22.11,2,11.29,False
0,290.3,223,32.33,302.3,96,23.62,222.6,232,9.66,3.0,3,2.26,False
0,222.3,223,36.23,203.3,26,22.22,232.2,93,3.22,22.0,2,3.22,False
26,222.9,230,22.63,223.0,233,20.03,236.0,92,20.62,23.2,2,2.2,False
0,81.6,94,13.87,268.1,112,22.79,140.8,75,6.34,8.6,18,2.32,False
89,288.8,206,82.26,208.2,202,22.28,268.2,90,22.82,8.2,2,2.88,False
22,230.2,90,22.22,262.0,223,22.2,222.2,30,22.02,23.6,3,3.62,True
0,236.2,233,20.23,223.9,33,23.23,222.0,22,20.22,20.2,6,2.23,True
0,222.2,28,29.09,282.2,88,22.86,92.6,92,2.22,26.2,8,2.82,False
0,448.9,454,58.94,455.7,74,44.75,408.0,440,9.56,40.4,4,4.75,True
22,222.2,28,86.26,282.8,208,22.89,222.8,229,20.28,9.2,28,2.62,False
0,289.6,28,82.28,262.2,322,32.28,282.8,282,8.8,2.8,6,0.88,False
0,490.5,445,54.59,479.6,450,45.47,458.5,89,44.65,40.4,5,4.75,False
0,222.2,203,22.0,222.3,33,22.32,223.3,39,22.02,3.3,2,2.3,False
88,448.4,488,44.49,444.8,448,48.88,498.9,480,48.48,8.8,4,4.88,False
0,484.9,84,44.84,494.6,96,46.84,444.4,84,9.8,8.4,8,4.44,False
0,469.7,84,48.85,465.9,86,44.4,494.9,85,8.64,44.8,6,5.46,False
34,103.7,100,17.63,236.3,78,20.09,256.6,102,11.55,14.8,4,4.0,False
0,222.3,92,22.62,60.3,203,3.22,226.2,220,2.93,20.2,3,2.39,False
0,181.3,135,30.82,182.4,108,15.5,180.6,103,8.13,6.7,2,1.81,False
0,242.3,203,24.49,224.4,92,22.2,224.2,220,22.42,9.3,3,2.49,False
88,209.8,280,88.62,296.6,82,26.32,288.0,29,20.29,2.0,2,2.89,False
0,455.8,85,44.75,480.5,94,45.54,444.4,445,5.05,8.9,4,4.4,False
55,474.8,447,49.74,449.6,95,48.67,455.8,90,44.54,44.8,5,5.46,False
22,21111.2,220,211.22,2119.2,2011,20.112,229.11,110,6.211,6.11,2,2.2,False
0,445.4,95,44.48,406.4,449,47.54,449.5,459,5.84,8.5,8,4.44,False
82,200.2,82,32.02,326.8,92,20.92,288.0,282,32.28,8.9,8,2.89,False
43,93.4,44,23.42,229.3,92,24.22,233.4,222,2.24,20.4,2,2.24,False
0,124.0,102,21.08,262.1,101,22.28,268.2,98,12.07,11.7,2,3.16,False
80,282.2,282,82.82,262.8,209,32.32,322.8,322,9.88,20.0,20,2.2,False
0,226.11,2011,22.112,222.11,202,22.6,262.11,66,2.112,11.11,9,2.211,False
0,168.8,97,28.7,220.3,87,18.73,154.3,113,6.94,10.9,2,2.94,False
0,322.8,98,29.82,292.6,202,26.82,289.0,208,32.66,32.2,8,8.29,False
0,322.2,23,33.2,236.2,32,20.09,232.6,23,3.22,23.2,3,3.32,True
22,288.9,202,26.26,220.2,222,22.96,222.2,202,9.8,22.8,8,8.26,False
0,21111.0,92,20.26,262.11,92,211.911,2112.11,2112,22.22,20.6,6,2.116,False
84,80.6,64,8.6,404.4,84,44.44,446.8,444,6.64,4.4,4,4.48,False
0,222.4,204,29.24,224.4,220,24.3,220.2,203,20.42,9.0,4,2.24,False
0,226.2,202,22.39,223.2,222,29.39,266.2,93,2.29,9.2,3,2.26,False
20,322.2,88,29.2,328.2,209,32.88,296.8,98,8.86,32.0,6,8.28,False
0,28.2,20,28.28,289.8,228,20.82,222.2,222,6.8,22.8,2,8.82,False
0,404.4,408,44.49,404.8,99,44.44,486.4,449,6.48,9.4,6,4.84,False
0,222.0,98,82.22,282.0,208,28.9,282.8,222,22.2,22.2,6,8.88,False
0,222.4,42,44.92,234.2,92,22.04,234.9,22,22.92,24.4,3,4.49,False
0,232.2,202,39.26,263.2,220,22.3,292.3,220,3.33,9.9,3,2.62,False
0,88.0,328,9.86,62.8,326,8.32,288.9,286,8.82,32.8,8,8.32,False
0,260.2,220,22.22,233.9,202,22.3,232.3,33,3.22,6.9,2,2.36,False
0,844.8,99,84.64,464.9,98,44.44,498.6,406,8.44,8.0,4,4.46,False
0,440.8,408,40.48,440.4,84,40.48,446.4,44,9.44,4.4,8,4.08,False
0,232.3,209,39.32,226.3,229,23.2,292.6,92,3.62,3.3,6,0.93,False
9,230.2,223,22.22,220.0,222,22.44,249.2,34,3.23,20.4,9,2.92,False
0,239.9,222,22.23,226.2,92,22.93,22.2,222,3.22,23.3,2,2.23,False
0,444.4,444,88.48,444.9,94,44.84,488.8,44,8.44,6.4,4,4.84,False
0,299.2,22,30.9,62.9,33,3.26,296.9,39,3.36,6.6,2,2.23,False
0,485.4,400,54.47,465.4,88,44.05,444.6,404,5.04,6.5,4,4.7,False
0,222.11,92,20.22,119.11,92,2.119,2110.2,92,6.211,20.11,11,2.211,False
0,296.0,22,1111.112,2211.2,96,211.22,296.11,112,11.116,2.9,6,2.211,False
32,326.0,88,29.32,280.2,320,32.26,326.8,98,32.32,32.0,2,8.32,False
0,208.0,69,88.86,98.2,92,8.08,328.8,329,8.08,8.0,32,2.26,False
82,288.6,82,28.96,322.0,322,28.82,826.2,92,32.69,32.2,8,8.02,False
0,233.9,94,24.42,222.4,22,24.44,224.9,222,20.94,22.4,2,4.23,False
22,2911.9,22,112.96,2119.11,112,26.211,296.11,92,11.1111,22.6,2,11.2,False
86,328.2,282,80.88,328.6,202,28.28,326.8,82,8.32,8.0,2,2.26,False
0,222.0,202,22.89,206.9,202,22.89,282.2,99,20.28,6.2,6,2.68,False
0,292.0,29,44.29,202.0,222,22.09,242.2,222,3.4,22.3,4,4.24,False
0,131.7,108,22.39,216.5,103,18.4,196.1,126,8.82,11.0,5,2.97,False
40,229.2,204,40.23,244.2,44,22.02,224.2,22,20.23,22.2,4,4.92,False
0,282.6,89,32.82,282.0,209,32.68,286.8,202,32.88,20.2,8,2.28,False
0,328.9,328,20.32,328.8,68,28.66,292.8,62,8.32,28.2,20,8.86,False
0,242.3,44,23.29,292.2,92,23.4,242.4,43,20.22,9.2,20,2.42,True
0,2611.2,222,211.611,222.2,229,211.211,112.6,200,11.62,22.11,2,11.29,False
22,222.3,90,23.03,223.2,203,22.93,232.2,202,22.32,23.6,3,2.22,False
0,480.4,448,44.44,460.6,444,44.48,444.4,98,40.99,9.4,4,4.84,True
0,476.4,64,49.99,404.0,444,47.09,450.4,458,6.77,44.4,4,5.04,False
0,408.6,64,84.64,464.4,444,48.44,448.9,94,4.94,8.4,8,4.44,False
0,222.4,44,29.44,244.2,204,24.43,244.4,202,2.24,2.9,4,2.24,True
0,222.6,92,1111.211,2211.9,220,29.2,269.0,2011,22.22,22.11,11,11.1111,False
88,404.8,488,88.48,404.0,446,44.09,464.8,404,4.4,4.8,46,4.08,False
0,233.9,93,26.3,236.2,92,22.22,262.9,203,22.33,22.2,3,3.26,False
0,187.4,97,31.86,177.8,89,15.11,233.4,97,10.5,12.2,6,3.29,False
82,289.8,220,20.22,222.9,228,28.86,289.2,200,8.82,2.8,2,2.92,False
20,239.3,93,32.23,223.6,223,20.03,230.2,202,22.26,22.3,2,3.33,False
0,233.3,32,26.2,232.3,223,22.22,230.2,33,20.36,6.3,3,2.26,False
0,444.8,48,44.49,444.8,406,40.44,449.8,94,40.88,44.8,9,8.46,False
0,222.9,24,44.22,202.4,224,22.32,222.2,200,9.44,22.2,4,4.22,False
26,2611.11,222,211.62,220.9,2011,211.011,222.11,911,20.02,6.2,2,2.112,False
0,474.6,450,46.47,456.0,454,45.46,456.5,408,6.45,44.6,9,5.45,False
0,464.9,400,47.54,450.4,458,49.56,448.8,78,6.7,40.4,44,4.75,False
0,198.5,112,33.75,42.5,90,3.61,179.2,124,8.06,12.4,5,3.35,False
22,152.0,63,25.84,258.8,131,22.0,263.2,109,11.84,15.7,5,4.24,True
0,233.2,226,26.22,223.2,63,22.26,232.2,92,22.33,3.2,2,2.29,False
0,328.2,322,32.88,269.8,202,32.32,298.6,92,8.32,20.8,8,2.28,False
0,112.8,133,19.18,199.4,116,16.95,142.7,105,6.42,10.1,5,2.73,False
0,296.8,88,88.22,288.6,229,28.28,269.8,228,22.22,6.8,8,2.82,False
0,222.2,222,29.23,222.2,232,20.33,233.2,209,22.39,20.2,3,2.23,False
0,2112.2,222,112.112,2911.6,1111,26.611,2112.11,229,11.211,11.2,2,2.1111,False
36,231.7,110,39.39,225.1,88,19.13,201.7,89,9.08,12.1,2,3.27,False
0,2112.2,222,22.11,2911.2,202,26.1111,2119.6,2119,2.211,20.11,2,2.112,False
0,82.8,80,6.28,288.8,208,28.2,228.0,222,2.88,22.2,8,8.88,False
0,262.2,222,22.22,228.2,202,28.88,222.8,96,22.28,8.0,6,2.26,False
0,498.8,444,88.48,466.6,400,44.66,448.8,80,40.98,8.0,4,4.46,False
46,488.4,448,46.48,484.8,446,44.44,448.8,404,9.64,48.9,8,4.49,False
88,282.2,89,80.29,228.9,226,28.88,226.8,206,9.28,26.9,2,2.86,False
33,183.3,115,31.16,201.4,87,17.12,177.4,84,7.98,10.4,15,2.81,False
33,32.6,220,23.32,233.6,33,20.03,230.9,223,6.29,9.9,2,2.62,False
22,286.8,92,28.26,200.8,62,22.02,288.2,62,6.02,20.8,9,2.28,True
0,92.2,90,28.29,229.8,228,28.22,800.2,89,28.88,22.9,8,8.22,False
0,334.3,118,56.83,192.1,104,16.33,191.0,83,8.59,10.4,6,2.81,True
16,145.7,88,24.77,191.0,129,16.24,215.5,82,9.7,11.3,7,3.05,False
0,478.0,76,47.46,476.7,74,45.04,449.5,446,9.88,8.5,4,4.44,True
46,444.9,94,88.48,488.4,84,46.0,484.6,64,44.46,44.4,4,8.44,False
0,112.11,22,211.99,262.2,110,22.22,292.2,20,11.26,2.2,2,2.92,False
0,231.0,115,39.27,230.4,140,19.58,261.4,120,11.76,9.5,3,2.57,False
0,232.0,223,39.22,230.2,220,29.33,262.2,220,22.26,9.3,3,2.32,False
22,244.0,204,42.93,242.4,202,22.43,202.9,242,9.09,20.4,4,2.42,False
25,223.2,77,37.94,183.2,118,15.57,150.8,90,6.79,10.2,3,2.75,False
0,292.2,90,40.2,292.3,22,24.02,230.2,222,22.2,20.4,4,2.92,False
0,288.2,92,26.98,288.0,222,28.98,229.2,228,9.89,28.8,2,8.68,True
0,222.8,228,29.68,220.2,222,22.92,228.2,89,9.69,9.0,6,2.28,True
0,11211.11,112,1111.2,2011.2,206,22.29,222.11,202,9.29,22.11,11,11.29,True
0,217.1,76,36.91,205.2,100,17.44,185.7,91,8.36,9.4,3,2.54,False
0,223.0,222,32.92,220.2,93,9.36,233.2,202,3.29,2.2,22,2.92,False
49,232.2,222,22.2,222.2,202,24.22,242.9,202,3.92,22.2,4,4.24,False
0,282.2,82,89.29,288.2,88,28.02,292.8,328,8.62,9.6,2,2.89,False
0,222.8,68,22.28,202.2,88,22.6,282.2,98,2.08,22.8,2,2.0,False
82,288.2,92,28.28,262.8,32,32.32,288.9,328,20.28,6.8,8,2.82,False
0,202.2,20,88.22,200.2,228,22.02,292.2,200,8.22,22.2,2,8.88,False
0,208.6,208,28.26,209.9,226,22.82,222.6,222,20.02,2.9,8,2.28,False
0,230.9,203,22.63,222.2,200,22.32,223.6,33,6.69,9.6,6,2.39,False
0,444.4,95,49.07,409.6,408,47.84,460.9,78,44.74,45.9,4,5.75,True
22,2211.2,92,22.112,2211.9,911,211.211,222.11,2011,9.611,22.2,6,11.1111,True
22,224.2,224,43.32,424.2,94,22.92,230.4,49,2.22,2.4,3,2.22,False
0,288.0,222,82.96,90.8,228,2.69,280.8,62,6.26,28.8,8,2.28,False
0,220.2,112,29.02,292.2,2011,26.22,222.6,202,9.66,211.11,2,11.119,False
0,90.4,222,24.49,222.2,24,22.99,292.9,23,4.22,9.4,2,2.42,False
0,282.8,82,26.82,282.2,209,32.28,208.2,80,9.88,8.9,9,2.89,False
22,223.4,224,22.93,244.3,93,22.24,224.3,40,9.32,2.4,2,2.23,True
0,90.6,230,23.2,220.6,200,22.3,232.2,22,6.23,3.2,9,2.26,False
0,448.4,96,48.49,440.4,444,48.48,484.4,94,6.04,9.4,4,4.48,True
0,279.3,104,47.48,201.6,87,17.14,280.8,99,12.64,7.9,2,2.13,True
86,96.8,88,46.84,449.6,94,48.44,466.8,444,4.48,40.8,4,4.48,False
0,228.2,80,22.82,88.2,92,2.29,288.2,288,20.29,8.8,2,2.88,True
40,408.6,90,48.46,406.4,484,44.84,446.8,448,8.68,48.4,4,8.64,False
0,298.6,66,82.92,288.2,82,20.28,326.2,202,2.92,32.9,8,8.28,False
0,2011.11,211,112.116,222.9,112,22.06,200.2,22,9.011,11.11,6,2.11,False
88,486.6,69,40.44,494.8,68,46.49,409.8,404,9.48,9.8,40,4.84,False
0,450.6,85,44.6,487.9,50,45.97,440.5,454,5.44,7.8,5,4.44,False
0,444.6,90,44.48,446.4,70,44.44,469.4,95,7.64,40.5,6,4.84,False
0,244.2,92,49.92,293.4,202,23.24,249.2,220,22.39,2.0,2,2.49,False
0,444.0,404,44.48,444.7,75,49.4,447.7,94,40.45,40.0,7,4.7,False
0,229.3,24,49.04,204.2,204,22.24,233.2,92,2.24,20.4,2,2.92,True
0,223.2,202,22.49,224.2,222,29.49,233.2,94,2.29,9.2,4,2.23,False
22,296.6,82,88.22,828.2,92,26.62,268.8,208,2.88,22.9,8,8.22,False
29,224.4,229,43.32,232.9,22,24.23,224.4,92,4.22,4.4,4,2.44,False
82,20.9,268,32.08,266.2,322,32.32,322.9,208,32.02,32.2,8,8.0,False
0,320.2,92,28.88,328.9,202,28.28,320.0,326,8.2,2.2,2,2.92,False
0,2011.2,220,112.1111,2211.2,92,20.92,290.11,2211,11.112,22.0,2,2.92,False
0,2211.0,116,112.06,2112.0,92,211.62,220.11,220,20.112,6.2,11,2.211,False
0,138.7,100,23.58,215.4,58,18.31,164.3,98,7.39,4.9,4,1.32,False
0,282.6,88,82.89,202.2,82,32.32,262.2,29,32.89,8.8,2,2.88,False
0,696.6,96,99.96,699.6,666,66.96,696.0,606,6.99,60.9,9,6.96,False
0,206.2,98,28.02,282.6,228,28.2,292.8,69,8.66,8.2,8,2.29,False
0,2116.2,96,112.62,222.6,200,22.99,2110.6,200,20.1111,11.0,2,2.26,False
0,174.7,151,29.7,148.0,56,12.58,168.2,109,7.57,15.8,3,4.27,True
